"","month","pct","bnf_code","bnf_name","quantity"
"2546",2019-10-01,"14Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",36262
"2547",2019-10-01,"10R","1001030U0AAABAB","Methotrexate 2.5mg tablets",14753
"2548",2019-10-01,"05Y","1001030U0AAACAC","Methotrexate 10mg tablets",120
"2549",2019-10-01,"52R","1001030U0AAACAC","Methotrexate 10mg tablets",108
"2550",2019-10-01,"00R","1001030U0AAABAB","Methotrexate 2.5mg tablets",16686
"2551",2019-10-01,"08M","1001030U0AAABAB","Methotrexate 2.5mg tablets",9086
"2552",2019-10-01,"03A","1001030U0AAACAC","Methotrexate 10mg tablets",124
"2553",2019-10-01,"01H","1001030U0AAABAB","Methotrexate 2.5mg tablets",31446
"2554",2019-10-01,"00P","1001030U0AAACAC","Methotrexate 10mg tablets",30
"2555",2019-10-01,"00Y","1001030U0AAACAC","Methotrexate 10mg tablets",16
"2556",2019-10-01,"08Y","1001030U0AAACAC","Methotrexate 10mg tablets",38
"2557",2019-10-01,"15D","1001030U0AAACAC","Methotrexate 10mg tablets",316
"2558",2019-10-01,"09A","1001030U0AAACAC","Methotrexate 10mg tablets",137
"2559",2019-10-01,"08V","1001030U0AAACAC","Methotrexate 10mg tablets",62
"2560",2019-10-01,"01D","1001030U0AAACAC","Methotrexate 10mg tablets",36
"2561",2019-10-01,"11N","1001030U0AAABAB","Methotrexate 2.5mg tablets",49741
"2562",2019-10-01,"RRF","1001030U0AAABAB","Methotrexate 2.5mg tablets",104
"2563",2019-10-01,"04F","1001030U0AAACAC","Methotrexate 10mg tablets",827
"2564",2019-10-01,"71E","1001030U0AAABAB","Methotrexate 2.5mg tablets",56400
"2565",2019-10-01,"02E","1001030U0AAABAB","Methotrexate 2.5mg tablets",16995
"2566",2019-10-01,"36L","1001030U0AAABAB","Methotrexate 2.5mg tablets",68650
"2567",2019-10-01,"11A","1001030U0AAACAC","Methotrexate 10mg tablets",120
"2568",2019-10-01,"10X","1001030U0AAACAC","Methotrexate 10mg tablets",44
"2569",2019-10-01,"09D","1001030U0AAACAC","Methotrexate 10mg tablets",49
"2570",2019-10-01,"00L","1001030U0AAABAB","Methotrexate 2.5mg tablets",28785
"2571",2019-10-01,"02P","1001030U0AAACAC","Methotrexate 10mg tablets",4
"2572",2019-10-01,"06P","1001030U0AAABAB","Methotrexate 2.5mg tablets",11865
"2573",2019-10-01,"09D","1001030U0AAABAB","Methotrexate 2.5mg tablets",14913
"2574",2019-10-01,"RDR","1001030U0AAABAB","Methotrexate 2.5mg tablets",224
"2575",2019-10-01,"01Y","1001030U0AAACAC","Methotrexate 10mg tablets",44
"2576",2019-10-01,"06T","1001030U0AAABAB","Methotrexate 2.5mg tablets",26404
"2577",2019-10-01,"06F","1001030U0AAACAC","Methotrexate 10mg tablets",40
"2578",2019-10-01,"05A","1001030U0AAABAB","Methotrexate 2.5mg tablets",20917
"2579",2019-10-01,"99G","1001030U0AAACAC","Methotrexate 10mg tablets",248
"2580",2019-10-01,"04V","1001030U0AAABAB","Methotrexate 2.5mg tablets",29248
"2581",2019-10-01,"12F","1001030U0AAABAB","Methotrexate 2.5mg tablets",28118
"2582",2019-10-01,"05Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",14736
"2583",2019-10-01,"10Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",62789
"2584",2019-10-01,"92G","1001030U0AAABAB","Methotrexate 2.5mg tablets",91679
"2585",2019-10-01,"99G","1001030U0AAABAB","Methotrexate 2.5mg tablets",13227
"2586",2019-10-01,"07H","1001030U0AAABAB","Methotrexate 2.5mg tablets",20690
"2587",2019-10-01,"R1D","1001030U0AAABAB","Methotrexate 2.5mg tablets",950
"2588",2019-10-01,"01J","1001030U0AAABAB","Methotrexate 2.5mg tablets",10783
"2589",2019-10-01,"03L","1001030U0AAACAC","Methotrexate 10mg tablets",20
"2590",2019-10-01,"08N","1001030U0AAABAB","Methotrexate 2.5mg tablets",15713
"2591",2019-10-01,"93C","1001030U0AAACAC","Methotrexate 10mg tablets",1070
"2592",2019-10-01,"01T","1001030U0AAABAB","Methotrexate 2.5mg tablets",12451
"2593",2019-10-01,"15N","1001030U0AAACAC","Methotrexate 10mg tablets",24
"2594",2019-10-01,"42D","1001030U0AAACAC","Methotrexate 10mg tablets",112
"2595",2019-10-01,"00X","1001030U0AAABAB","Methotrexate 2.5mg tablets",10238
"2596",2019-10-01,"06N","1001030U0AAABAB","Methotrexate 2.5mg tablets",44849
"2597",2019-10-01,"10R","1001030U0AAACAC","Methotrexate 10mg tablets",16
"2598",2019-10-01,"36J","1001030U0AAACAC","Methotrexate 10mg tablets",60
"2599",2019-10-01,"05L","1001030U0AAACAC","Methotrexate 10mg tablets",88
"2600",2019-10-01,"91Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",156128
"2601",2019-10-01,"01F","1001030U0AAABAB","Methotrexate 2.5mg tablets",10100
"2602",2019-10-01,"08G","1001030U0AAACAC","Methotrexate 10mg tablets",658
"2603",2019-10-01,"99C","1001030U0AAABAB","Methotrexate 2.5mg tablets",10501
"2604",2019-10-01,"01A","1001030U0AAACAC","Methotrexate 10mg tablets",12
"2605",2019-10-01,"03J","1001030U0AAABAB","Methotrexate 2.5mg tablets",18539
"2606",2019-10-01,"NCN","1001030U0AAABAB","Methotrexate 2.5mg tablets",1403
"2607",2019-10-01,"01X","1001030U0AAABAB","Methotrexate 2.5mg tablets",13880
"2608",2019-10-01,"11A","1001030U0AAABAB","Methotrexate 2.5mg tablets",51360
"2609",2019-10-01,"01K","1001030U0AAACAC","Methotrexate 10mg tablets",24
"2610",2019-10-01,"70F","1001030U0AAABAB","Methotrexate 2.5mg tablets",75130
"2611",2019-10-01,"15N","1001030U0AAABAB","Methotrexate 2.5mg tablets",126817
"2612",2019-10-01,"93C","1001030U0AAABAB","Methotrexate 2.5mg tablets",42342
"2613",2019-10-01,"07K","1001030U0AAABAB","Methotrexate 2.5mg tablets",19698
"2614",2019-10-01,"02Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",9765
"2615",2019-10-01,"NYG","1001030U0AAABAB","Methotrexate 2.5mg tablets",3071
"2616",2019-10-01,"03R","1001030U0AAABAB","Methotrexate 2.5mg tablets",41249
"2617",2019-10-01,"02A","1001030U0AAACAC","Methotrexate 10mg tablets",8
"2618",2019-10-01,"RL4","1001030U0AAACAC","Methotrexate 10mg tablets",56
"2619",2019-10-01,"15C","1001030U0AAABAB","Methotrexate 2.5mg tablets",75822
"2620",2019-10-01,"01K","1001030U0AAABAB","Methotrexate 2.5mg tablets",22387
"2621",2019-10-01,"97R","1001030U0AAABAB","Methotrexate 2.5mg tablets",45228
"2622",2019-10-01,"06A","1001030U0AAABAB","Methotrexate 2.5mg tablets",13582
"2623",2019-10-01,"09A","1001030U0AAABAB","Methotrexate 2.5mg tablets",3716
"2624",2019-10-01,"11X","1001030U0AAABAB","Methotrexate 2.5mg tablets",52715
"2625",2019-10-01,"04C","1001030U0AAACAC","Methotrexate 10mg tablets",498
"2626",2019-10-01,"04F","1001030U0AAABAB","Methotrexate 2.5mg tablets",15915
"2627",2019-10-01,"06T","1001030U0AAACAC","Methotrexate 10mg tablets",64
"2628",2019-10-01,"RXH","1001030U0AAABAB","Methotrexate 2.5mg tablets",426
"2629",2019-10-01,"05V","1001030U0AAACAC","Methotrexate 10mg tablets",64
"2630",2019-10-01,"07W","1001030U0AAACAC","Methotrexate 10mg tablets",471
"2631",2019-10-01,"08W","1001030U0AAACAC","Methotrexate 10mg tablets",553
"2632",2019-10-01,"99M","1001030U0AAABAB","Methotrexate 2.5mg tablets",10109
"2633",2019-10-01,"04C","1001030U0AAABAB","Methotrexate 2.5mg tablets",26852
"2634",2019-10-01,"99F","1001030U0AAACAC","Methotrexate 10mg tablets",58
"2635",2019-10-01,"08F","1001030U0AAABAB","Methotrexate 2.5mg tablets",15248
"2636",2019-10-01,"78H","1001030U0AAABAB","Methotrexate 2.5mg tablets",58561
"2637",2019-10-01,"08E","1001030U0AAABAB","Methotrexate 2.5mg tablets",12121
"2638",2019-10-01,"15D","1001030U0AAABAB","Methotrexate 2.5mg tablets",21669
"2639",2019-10-01,"03Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",29223
"2640",2019-10-01,"01Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",14800
"2641",2019-10-01,"99F","1001030U0AAABAB","Methotrexate 2.5mg tablets",16736
"2642",2019-10-01,"05X","1001030U0AAABAB","Methotrexate 2.5mg tablets",14343
"2643",2019-10-01,"42D","1001030U0AAABAB","Methotrexate 2.5mg tablets",41424
"2644",2019-10-01,"10Q","1001030U0AAACAC","Methotrexate 10mg tablets",8
"2645",2019-10-01,"16C","1001030U0AAACAC","Methotrexate 10mg tablets",24
"2646",2019-10-01,"10K","1001030U0AAACAC","Methotrexate 10mg tablets",112
"2647",2019-10-01,"15M","1001030U0AAACAC","Methotrexate 10mg tablets",108
"2648",2019-10-01,"99M","1001030U0AAACAC","Methotrexate 10mg tablets",206
"2649",2019-10-01,"01W","1001030U0AAABAB","Methotrexate 2.5mg tablets",17772
"2650",2019-10-01,"05Q","1001030U0AAACAC","Methotrexate 10mg tablets",88
"2651",2019-10-01,"10X","1001030U0AAABAB","Methotrexate 2.5mg tablets",15460
"2652",2019-10-01,"15E","1001030U0AAACAC","Methotrexate 10mg tablets",613
"2653",2019-10-01,"72Q","1001030U0AAACAC","Methotrexate 10mg tablets",1924
"2654",2019-10-01,"97R","1001030U0AAACAC","Methotrexate 10mg tablets",947
"2655",2019-10-01,"00R","1001030U0AAACAC","Methotrexate 10mg tablets",4
"2656",2019-10-01,"08N","1001030U0AAACAC","Methotrexate 10mg tablets",221
"2657",2019-10-01,"RY4","1001030U0AAABAB","Methotrexate 2.5mg tablets",34
"2658",2019-10-01,"RCD","1001030U0AAABAB","Methotrexate 2.5mg tablets",286
"2659",2019-10-01,"05C","1001030U0AAACAC","Methotrexate 10mg tablets",39
"2660",2019-10-01,"05N","1001030U0AAACAC","Methotrexate 10mg tablets",62
"2661",2019-10-01,"36J","1001030U0AAABAB","Methotrexate 2.5mg tablets",37299
"2662",2019-10-01,"72Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",68570
"2663",2019-10-01,"00Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",18191
"2664",2019-10-01,"99C","1001030U0AAACAC","Methotrexate 10mg tablets",8
"2665",2019-10-01,"01G","1001030U0AAABAB","Methotrexate 2.5mg tablets",12667
"2666",2019-10-01,"07P","1001030U0AAABAB","Methotrexate 2.5mg tablets",11918
"2667",2019-10-01,"00Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",8960
"2668",2019-10-01,"05G","1001030U0AAABAB","Methotrexate 2.5mg tablets",22129
"2669",2019-10-01,"07T","1001030U0AAACAC","Methotrexate 10mg tablets",70
"2670",2019-10-01,"05A","1001030U0AAACAC","Methotrexate 10mg tablets",8
"2671",2019-10-01,"27D","1001030U0AAABAB","Methotrexate 2.5mg tablets",72946
"2672",2019-10-01,"06H","1001030U0AAACAC","Methotrexate 10mg tablets",56
"2673",2019-10-01,"ACH","1001030U0AAABAB","Methotrexate 2.5mg tablets",89
"2674",2019-10-01,"07P","1001030U0AAACAC","Methotrexate 10mg tablets",148
"2675",2019-10-01,"71E","1001030U0AAACAC","Methotrexate 10mg tablets",265
"2676",2019-10-01,"26A","1001030U0AAACAC","Methotrexate 10mg tablets",12
"2677",2019-10-01,"15C","1001030U0AAACAC","Methotrexate 10mg tablets",223
"2678",2019-10-01,"07G","1001030U0AAACAC","Methotrexate 10mg tablets",36
"2679",2019-10-01,"01D","1001030U0AAABAB","Methotrexate 2.5mg tablets",13149
"2680",2019-10-01,"07W","1001030U0AAABAB","Methotrexate 2.5mg tablets",10417
"2681",2019-10-01,"99E","1001030U0AAACAC","Methotrexate 10mg tablets",32
"2682",2019-10-01,"01V","1001030U0AAABAB","Methotrexate 2.5mg tablets",9432
"2683",2019-10-01,"02E","1001030U0AAACAC","Methotrexate 10mg tablets",4
"2684",2019-10-01,"78H","1001030U0AAACAC","Methotrexate 10mg tablets",1864
"2685",2019-10-01,"02M","1001030U0AAABAB","Methotrexate 2.5mg tablets",19367
"2686",2019-10-01,"92A","1001030U0AAABAB","Methotrexate 2.5mg tablets",81939
"2687",2019-10-01,"14L","1001030U0AAACAC","Methotrexate 10mg tablets",26
"2688",2019-10-01,"03N","1001030U0AAABAB","Methotrexate 2.5mg tablets",47773
"2689",2019-10-01,"05D","1001030U0AAACAC","Methotrexate 10mg tablets",8
"2690",2019-10-01,"04Y","1001030U0AAACAC","Methotrexate 10mg tablets",154
"2691",2019-10-01,"05H","1001030U0AAABAB","Methotrexate 2.5mg tablets",6546
"2692",2019-10-01,"02H","1001030U0AAACAC","Methotrexate 10mg tablets",12
"2693",2019-10-01,"08W","1001030U0AAABAB","Methotrexate 2.5mg tablets",12076
"2694",2019-10-01,"15A","1001030U0AAACAC","Methotrexate 10mg tablets",1018
"2695",2019-10-01,"03Q","1001030U0AAACAC","Methotrexate 10mg tablets",8
"2696",2019-10-01,"05V","1001030U0AAABAB","Methotrexate 2.5mg tablets",9492
"2697",2019-10-01,"07K","1001030U0AAACAC","Methotrexate 10mg tablets",8
"2698",2019-10-01,"06F","1001030U0AAABAB","Methotrexate 2.5mg tablets",36670
"2699",2019-10-01,"16C","1001030U0AAABAB","Methotrexate 2.5mg tablets",38709
"2700",2019-10-01,"03H","1001030U0AAABAB","Methotrexate 2.5mg tablets",12562
"2701",2019-10-01,"07T","1001030U0AAABAB","Methotrexate 2.5mg tablets",7374
"2702",2019-10-01,"03F","1001030U0AAACAC","Methotrexate 10mg tablets",10
"2703",2019-10-01,"08F","1001030U0AAACAC","Methotrexate 10mg tablets",54
"2704",2019-10-01,"10L","1001030U0AAACAC","Methotrexate 10mg tablets",30
"2705",2019-10-01,"02M","1001030U0AAACAC","Methotrexate 10mg tablets",4
"2706",2019-10-01,"11M","1001030U0AAABAB","Methotrexate 2.5mg tablets",63420
"2707",2019-10-01,"03J","1001030U0AAACAC","Methotrexate 10mg tablets",77
"2708",2019-10-01,"00T","1001030U0AAACAC","Methotrexate 10mg tablets",16
"2709",2019-10-01,"08G","1001030U0AAABAB","Methotrexate 2.5mg tablets",17337
"2710",2019-10-01,"AAX","1001030U0AAACAC","Methotrexate 10mg tablets",8
"2711",2019-10-01,"05W","1001030U0AAACAC","Methotrexate 10mg tablets",24
"2712",2019-10-01,"01E","1001030U0AAABAB","Methotrexate 2.5mg tablets",10830
"2713",2019-10-01,"99A","1001030U0AAACAC","Methotrexate 10mg tablets",8
"2714",2019-10-01,"07L","1001030U0AAABAB","Methotrexate 2.5mg tablets",9069
"2715",2019-10-01,"05D","1001030U0AAABAB","Methotrexate 2.5mg tablets",4028
"2716",2019-10-01,"03A","1001030U0AAABAB","Methotrexate 2.5mg tablets",16852
"2717",2019-10-01,"26A","1001030U0AAABAB","Methotrexate 2.5mg tablets",86885
"2718",2019-10-01,"07Y","1001030U0AAACAC","Methotrexate 10mg tablets",707
"2719",2019-10-01,"52R","1001030U0AAABAB","Methotrexate 2.5mg tablets",87190
"2720",2019-10-01,"08V","1001030U0AAABAB","Methotrexate 2.5mg tablets",8394
"2721",2019-10-01,"01A","1001030U0AAABAB","Methotrexate 2.5mg tablets",18500
"2722",2019-10-01,"14Y","1001030U0AAACAC","Methotrexate 10mg tablets",1121
"2723",2019-10-01,"02A","1001030U0AAABAB","Methotrexate 2.5mg tablets",13122
"2724",2019-10-01,"10C","1001030U0AAABAB","Methotrexate 2.5mg tablets",4340
"2725",2019-10-01,"05Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",13784
"2726",2019-10-01,"14L","1001030U0AAABAB","Methotrexate 2.5mg tablets",20301
"2727",2019-10-01,"10C","1001030U0AAACAC","Methotrexate 10mg tablets",20
"2728",2019-10-01,"01W","1001030U0AAACAC","Methotrexate 10mg tablets",16
"2729",2019-10-01,"NLF","1001030U0AAABAB","Methotrexate 2.5mg tablets",360
"2730",2019-10-01,"08E","1001030U0AAACAC","Methotrexate 10mg tablets",160
"2731",2019-10-01,"04V","1001030U0AAACAC","Methotrexate 10mg tablets",434
"2732",2019-10-01,"06H","1001030U0AAABAB","Methotrexate 2.5mg tablets",76033
"2733",2019-10-01,"05W","1001030U0AAABAB","Methotrexate 2.5mg tablets",21496
"2734",2019-10-01,"15E","1001030U0AAABAB","Methotrexate 2.5mg tablets",55336
"2735",2019-10-01,"02Y","1001030U0AAACAC","Methotrexate 10mg tablets",4
"2736",2019-10-01,"07Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",15880
"2737",2019-10-01,"03K","1001030U0AAACAC","Methotrexate 10mg tablets",16
"2738",2019-10-01,"02T","1001030U0AAABAB","Methotrexate 2.5mg tablets",15845
"2739",2019-10-01,"00N","1001030U0AAABAB","Methotrexate 2.5mg tablets",10382
"2740",2019-10-01,"RY2","1001030U0AAABAB","Methotrexate 2.5mg tablets",902
"2741",2019-10-01,"08Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",5218
"2742",2019-10-01,"02T","1001030U0AAACAC","Methotrexate 10mg tablets",16
"2743",2019-10-01,"10K","1001030U0AAABAB","Methotrexate 2.5mg tablets",17563
"2744",2019-10-01,"06K","1001030U0AAACAC","Methotrexate 10mg tablets",238
"2745",2019-10-01,"03L","1001030U0AAABAB","Methotrexate 2.5mg tablets",25667
"2746",2019-10-01,"03W","1001030U0AAACAC","Methotrexate 10mg tablets",286
"2747",2019-10-01,"10L","1001030U0AAABAB","Methotrexate 2.5mg tablets",14007
"2748",2019-10-01,"13T","1001030U0AAABAB","Methotrexate 2.5mg tablets",42237
"2749",2019-10-01,"07L","1001030U0AAACAC","Methotrexate 10mg tablets",94
"2750",2019-10-01,"00V","1001030U0AAACAC","Methotrexate 10mg tablets",8
"2751",2019-10-01,"70F","1001030U0AAACAC","Methotrexate 10mg tablets",52
"2752",2019-10-01,"RY8","1001030U0AAABAB","Methotrexate 2.5mg tablets",35
"2753",2019-10-01,"03W","1001030U0AAABAB","Methotrexate 2.5mg tablets",29073
"2754",2019-10-01,"05C","1001030U0AAABAB","Methotrexate 2.5mg tablets",27699
"2755",2019-10-01,"15F","1001030U0AAABAB","Methotrexate 2.5mg tablets",68000
"2756",2019-10-01,"02Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",30011
"2757",2019-10-01,"11M","1001030U0AAACAC","Methotrexate 10mg tablets",148
"2758",2019-10-01,"RFR","1001030U0AAABAB","Methotrexate 2.5mg tablets",56
"2759",2019-10-01,"11N","1001030U0AAACAC","Methotrexate 10mg tablets",42
"2760",2019-10-01,"06N","1001030U0AAACAC","Methotrexate 10mg tablets",184
"2761",2019-10-01,"06K","1001030U0AAABAB","Methotrexate 2.5mg tablets",45329
"2762",2019-10-01,"02G","1001030U0AAABAB","Methotrexate 2.5mg tablets",6527
"2763",2019-10-01,"15F","1001030U0AAACAC","Methotrexate 10mg tablets",4598
"2764",2019-10-01,"99E","1001030U0AAABAB","Methotrexate 2.5mg tablets",18692
"2765",2019-10-01,"07H","1001030U0AAACAC","Methotrexate 10mg tablets",184
"2766",2019-10-01,"99A","1001030U0AAABAB","Methotrexate 2.5mg tablets",27506
"2767",2019-10-01,"13T","1001030U0AAACAC","Methotrexate 10mg tablets",1
"2768",2019-10-01,"00P","1001030U0AAABAB","Methotrexate 2.5mg tablets",14325
"2769",2019-10-01,"RL4","1001030U0AAABAB","Methotrexate 2.5mg tablets",1042
"2770",2019-10-01,"91Q","1001030U0AAACAC","Methotrexate 10mg tablets",2566
"2771",2019-10-01,"05R","1001030U0AAABAB","Methotrexate 2.5mg tablets",9442
"2772",2019-11-01,"03R","1001030U0AAABAB","Methotrexate 2.5mg tablets",40854
"2773",2019-11-01,"08W","1001030U0AAABAB","Methotrexate 2.5mg tablets",11765
"2774",2019-11-01,"02H","1001030U0AAABAB","Methotrexate 2.5mg tablets",16316
"2775",2019-11-01,"05N","1001030U0AAACAC","Methotrexate 10mg tablets",50
"2776",2019-11-01,"05L","1001030U0AAABAB","Methotrexate 2.5mg tablets",23709
"2777",2019-11-01,"10K","1001030U0AAABAB","Methotrexate 2.5mg tablets",17224
"2778",2019-11-01,"06H","1001030U0AAABAB","Methotrexate 2.5mg tablets",71844
"2779",2019-11-01,"11X","1001030U0AAACAC","Methotrexate 10mg tablets",40
"2780",2019-11-01,"00P","1001030U0AAABAB","Methotrexate 2.5mg tablets",13844
"2781",2019-11-01,"71E","1001030U0AAACAC","Methotrexate 10mg tablets",209
"2782",2019-11-01,"06A","1001030U0AAACAC","Methotrexate 10mg tablets",116
"2783",2019-11-01,"04Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",9230
"2784",2019-11-01,"00V","1001030U0AAACAC","Methotrexate 10mg tablets",20
"2785",2019-11-01,"05L","1001030U0AAACAC","Methotrexate 10mg tablets",16
"2786",2019-11-01,"04F","1001030U0AAACAC","Methotrexate 10mg tablets",872
"2787",2019-11-01,"00R","1001030U0AAACAC","Methotrexate 10mg tablets",4
"2788",2019-11-01,"06F","1001030U0AAACAC","Methotrexate 10mg tablets",136
"2789",2019-11-01,"08G","1001030U0AAABAB","Methotrexate 2.5mg tablets",16590
"2790",2019-11-01,"27D","1001030U0AAABAB","Methotrexate 2.5mg tablets",71757
"2791",2019-11-01,"99C","1001030U0AAABAB","Methotrexate 2.5mg tablets",10965
"2792",2019-11-01,"08W","1001030U0AAACAC","Methotrexate 10mg tablets",618
"2793",2019-11-01,"03F","1001030U0AAABAB","Methotrexate 2.5mg tablets",22472
"2794",2019-11-01,"01H","1001030U0AAABAB","Methotrexate 2.5mg tablets",30744
"2795",2019-11-01,"10Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",58160
"2796",2019-11-01,"05Q","1001030U0AAACAC","Methotrexate 10mg tablets",84
"2797",2019-11-01,"06K","1001030U0AAABAB","Methotrexate 2.5mg tablets",41471
"2798",2019-11-01,"RRF","1001030U0AAABAB","Methotrexate 2.5mg tablets",240
"2799",2019-11-01,"07T","1001030U0AAACAC","Methotrexate 10mg tablets",68
"2800",2019-11-01,"91Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",152768
"2801",2019-11-01,"04V","1001030U0AAABAB","Methotrexate 2.5mg tablets",27447
"2802",2019-11-01,"RJ7","1001030U0AAABAB","Methotrexate 2.5mg tablets",400
"2803",2019-11-01,"10J","1001030U0AAACAC","Methotrexate 10mg tablets",33
"2804",2019-11-01,"05D","1001030U0AAABAB","Methotrexate 2.5mg tablets",4236
"2805",2019-11-01,"02X","1001030U0AAABAB","Methotrexate 2.5mg tablets",27354
"2806",2019-11-01,"15N","1001030U0AAABAB","Methotrexate 2.5mg tablets",122719
"2807",2019-11-01,"10R","1001030U0AAABAB","Methotrexate 2.5mg tablets",13978
"2808",2019-11-01,"99G","1001030U0AAACAC","Methotrexate 10mg tablets",348
"2809",2019-11-01,"RCD","1001030U0AAABAB","Methotrexate 2.5mg tablets",84
"2810",2019-11-01,"00L","1001030U0AAABAB","Methotrexate 2.5mg tablets",28323
"2811",2019-11-01,"09D","1001030U0AAABAB","Methotrexate 2.5mg tablets",12921
"2812",2019-11-01,"02P","1001030U0AAACAC","Methotrexate 10mg tablets",32
"2813",2019-11-01,"42D","1001030U0AAACAC","Methotrexate 10mg tablets",100
"2814",2019-11-01,"01G","1001030U0AAABAB","Methotrexate 2.5mg tablets",11249
"2815",2019-11-01,"02P","1001030U0AAABAB","Methotrexate 2.5mg tablets",15494
"2816",2019-11-01,"NLX","1001030U0AAACAC","Methotrexate 10mg tablets",30
"2817",2019-11-01,"12F","1001030U0AAABAB","Methotrexate 2.5mg tablets",27085
"2818",2019-11-01,"07L","1001030U0AAABAB","Methotrexate 2.5mg tablets",8548
"2819",2019-11-01,"RY4","1001030U0AAABAB","Methotrexate 2.5mg tablets",24
"2820",2019-11-01,"06L","1001030U0AAABAB","Methotrexate 2.5mg tablets",29297
"2821",2019-11-01,"99F","1001030U0AAACAC","Methotrexate 10mg tablets",52
"2822",2019-11-01,"15M","1001030U0AAACAC","Methotrexate 10mg tablets",79
"2823",2019-11-01,"36J","1001030U0AAABAB","Methotrexate 2.5mg tablets",34938
"2824",2019-11-01,"00L","1001030U0AAACAC","Methotrexate 10mg tablets",8
"2825",2019-11-01,"15N","1001030U0AAACAC","Methotrexate 10mg tablets",28
"2826",2019-11-01,"15A","1001030U0AAABAB","Methotrexate 2.5mg tablets",52059
"2827",2019-11-01,"07G","1001030U0AAABAB","Methotrexate 2.5mg tablets",10804
"2828",2019-11-01,"11M","1001030U0AAACAC","Methotrexate 10mg tablets",104
"2829",2019-11-01,"11A","1001030U0AAABAB","Methotrexate 2.5mg tablets",47714
"2830",2019-11-01,"06T","1001030U0AAABAB","Methotrexate 2.5mg tablets",25570
"2831",2019-11-01,"08N","1001030U0AAACAC","Methotrexate 10mg tablets",195
"2832",2019-11-01,"06N","1001030U0AAACAC","Methotrexate 10mg tablets",198
"2833",2019-11-01,"16C","1001030U0AAABAB","Methotrexate 2.5mg tablets",37489
"2834",2019-11-01,"05W","1001030U0AAACAC","Methotrexate 10mg tablets",32
"2835",2019-11-01,"10L","1001030U0AAABAB","Methotrexate 2.5mg tablets",12122
"2836",2019-11-01,"08F","1001030U0AAACAC","Methotrexate 10mg tablets",74
"2837",2019-11-01,"10X","1001030U0AAACAC","Methotrexate 10mg tablets",50
"2838",2019-11-01,"01W","1001030U0AAABAB","Methotrexate 2.5mg tablets",16915
"2839",2019-11-01,"01A","1001030U0AAACAC","Methotrexate 10mg tablets",16
"2840",2019-11-01,"08M","1001030U0AAABAB","Methotrexate 2.5mg tablets",8873
"2841",2019-11-01,"72Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",65409
"2842",2019-11-01,"15M","1001030U0AAABAB","Methotrexate 2.5mg tablets",68845
"2843",2019-11-01,"02T","1001030U0AAACAC","Methotrexate 10mg tablets",16
"2844",2019-11-01,"05X","1001030U0AAABAB","Methotrexate 2.5mg tablets",13166
"2845",2019-11-01,"01D","1001030U0AAABAB","Methotrexate 2.5mg tablets",12184
"2846",2019-11-01,"15F","1001030U0AAABAB","Methotrexate 2.5mg tablets",65798
"2847",2019-11-01,"03W","1001030U0AAABAB","Methotrexate 2.5mg tablets",26637
"2848",2019-11-01,"RY2","1001030U0AAACAC","Methotrexate 10mg tablets",52
"2849",2019-11-01,"08C","1001030U0AAACAC","Methotrexate 10mg tablets",92
"2850",2019-11-01,"03L","1001030U0AAABAB","Methotrexate 2.5mg tablets",24171
"2851",2019-11-01,"99M","1001030U0AAABAB","Methotrexate 2.5mg tablets",10676
"2852",2019-11-01,"02Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",9527
"2853",2019-11-01,"11N","1001030U0AAABAB","Methotrexate 2.5mg tablets",48894
"2854",2019-11-01,"00X","1001030U0AAABAB","Methotrexate 2.5mg tablets",10214
"2855",2019-11-01,"00T","1001030U0AAACAC","Methotrexate 10mg tablets",8
"2856",2019-11-01,"03J","1001030U0AAABAB","Methotrexate 2.5mg tablets",19230
"2857",2019-11-01,"05Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",12910
"2858",2019-11-01,"RL4","1001030U0AAACAC","Methotrexate 10mg tablets",8
"2859",2019-11-01,"02M","1001030U0AAACAC","Methotrexate 10mg tablets",4
"2860",2019-11-01,"NYG","1001030U0AAACAC","Methotrexate 10mg tablets",100
"2861",2019-11-01,"04Y","1001030U0AAACAC","Methotrexate 10mg tablets",236
"2862",2019-11-01,"08E","1001030U0AAABAB","Methotrexate 2.5mg tablets",11479
"2863",2019-11-01,"11J","1001030U0AAABAB","Methotrexate 2.5mg tablets",71116
