"","year_month","ods_code","vmp_snomed_code","vmp_product_name","total_quantity"
"1891",2019-09-01,"RW3","326874007","Methotrexate 2.5mg tablets",5119
"1892",2019-09-01,"RW6","326874007","Methotrexate 2.5mg tablets",6282
"1893",2019-09-01,"RWA","326874007","Methotrexate 2.5mg tablets",513
"1894",2019-09-01,"RWD","326874007","Methotrexate 2.5mg tablets",7216
"1895",2019-09-01,"RWE","326874007","Methotrexate 2.5mg tablets",8906
"1896",2019-09-01,"RWF","326874007","Methotrexate 2.5mg tablets",370
"1897",2019-09-01,"RWG","326874007","Methotrexate 2.5mg tablets",3390
"1898",2019-09-01,"RWH","326874007","Methotrexate 2.5mg tablets",2647
"1899",2019-09-01,"RWJ","326874007","Methotrexate 2.5mg tablets",1542
"1900",2019-09-01,"RWK","326874007","Methotrexate 2.5mg tablets",68
"1901",2019-09-01,"RWP","326874007","Methotrexate 2.5mg tablets",564
"1902",2019-09-01,"RWR","326874007","Methotrexate 2.5mg tablets",42
"1903",2019-09-01,"RWW","326874007","Methotrexate 2.5mg tablets",2136
"1904",2019-09-01,"RWX","326874007","Methotrexate 2.5mg tablets",66
"1905",2019-09-01,"RWY","326874007","Methotrexate 2.5mg tablets",8829
"1906",2019-09-01,"RX1","326874007","Methotrexate 2.5mg tablets",3539
"1907",2019-09-01,"RX3","326874007","Methotrexate 2.5mg tablets",32
"1908",2019-09-01,"RXC","326874007","Methotrexate 2.5mg tablets",21
"1909",2019-09-01,"RXF","326874007","Methotrexate 2.5mg tablets",8797
"1910",2019-09-01,"RXG","326874007","Methotrexate 2.5mg tablets",18
"1911",2019-09-01,"RXH","326874007","Methotrexate 2.5mg tablets",3044
"1912",2019-09-01,"RXK","326874007","Methotrexate 2.5mg tablets",148
"1913",2019-09-01,"RXL","326874007","Methotrexate 2.5mg tablets",454
"1914",2019-09-01,"RXN","326874007","Methotrexate 2.5mg tablets",3619
"1915",2019-09-01,"RXP","326874007","Methotrexate 2.5mg tablets",34
"1916",2019-09-01,"RXQ","326874007","Methotrexate 2.5mg tablets",2210
"1917",2019-09-01,"RXR","326874007","Methotrexate 2.5mg tablets",5731
"1918",2019-09-01,"RXT","326874007","Methotrexate 2.5mg tablets",30
"1919",2019-09-01,"RXV","326874007","Methotrexate 2.5mg tablets",-21
"1920",2019-09-01,"RXW","326874007","Methotrexate 2.5mg tablets",163
"1921",2019-09-01,"RXX","326874007","Methotrexate 2.5mg tablets",18
"1922",2019-09-01,"RXY","326874007","Methotrexate 2.5mg tablets",68
"1923",2019-09-01,"RY8","326874007","Methotrexate 2.5mg tablets",28
"1924",2019-09-01,"RYJ","326874007","Methotrexate 2.5mg tablets",15632
"1925",2019-09-01,"RYK","326874007","Methotrexate 2.5mg tablets",40
"1926",2019-09-01,"RYR","326874007","Methotrexate 2.5mg tablets",398
"1927",2019-09-01,"RYW","326874007","Methotrexate 2.5mg tablets",36
"1928",2019-09-01,"RYY","326874007","Methotrexate 2.5mg tablets",96
"1929",2019-09-01,"TAD","326874007","Methotrexate 2.5mg tablets",36
"1930",2019-09-01,"R1F","326875008","Methotrexate 10mg tablets",50
"1931",2019-09-01,"RA7","326875008","Methotrexate 10mg tablets",47
"1932",2019-09-01,"RAE","326875008","Methotrexate 10mg tablets",24
"1933",2019-09-01,"RBA","326875008","Methotrexate 10mg tablets",37
"1934",2019-09-01,"RBD","326875008","Methotrexate 10mg tablets",6
"1935",2019-09-01,"RC9","326875008","Methotrexate 10mg tablets",32
"1936",2019-09-01,"RCU","326875008","Methotrexate 10mg tablets",255
"1937",2019-09-01,"RD8","326875008","Methotrexate 10mg tablets",24
"1938",2019-09-01,"RDU","326875008","Methotrexate 10mg tablets",21
"1939",2019-09-01,"REF","326875008","Methotrexate 10mg tablets",16
"1940",2019-09-01,"RGN","326875008","Methotrexate 10mg tablets",1
"1941",2019-09-01,"RGR","326875008","Methotrexate 10mg tablets",8
"1942",2019-09-01,"RGT","326875008","Methotrexate 10mg tablets",74
"1943",2019-09-01,"RH8","326875008","Methotrexate 10mg tablets",66
"1944",2019-09-01,"RHW","326875008","Methotrexate 10mg tablets",24
"1945",2019-09-01,"RK9","326875008","Methotrexate 10mg tablets",16
"1946",2019-09-01,"RM1","326875008","Methotrexate 10mg tablets",50
"1947",2019-09-01,"RN3","326875008","Methotrexate 10mg tablets",12
"1948",2019-09-01,"RN5","326875008","Methotrexate 10mg tablets",21
"1949",2019-09-01,"RNS","326875008","Methotrexate 10mg tablets",39
"1950",2019-09-01,"RR8","326875008","Methotrexate 10mg tablets",498
"1951",2019-09-01,"RTE","326875008","Methotrexate 10mg tablets",12
"1952",2019-09-01,"RTH","326875008","Methotrexate 10mg tablets",72
"1953",2019-09-01,"RW3","326875008","Methotrexate 10mg tablets",469
"1954",2019-09-01,"RWE","326875008","Methotrexate 10mg tablets",133
"1955",2019-09-01,"RX1","326875008","Methotrexate 10mg tablets",219
"1956",2019-09-01,"RXC","326875008","Methotrexate 10mg tablets",1
"1957",2019-09-01,"RYR","326875008","Methotrexate 10mg tablets",16
"1958",2019-10-01,"R1A","326874007","Methotrexate 2.5mg tablets",42
"1959",2019-10-01,"R1C","326874007","Methotrexate 2.5mg tablets",1232
"1960",2019-10-01,"R1D","326874007","Methotrexate 2.5mg tablets",55
"1961",2019-10-01,"R1F","326874007","Methotrexate 2.5mg tablets",219
"1962",2019-10-01,"R1H","326874007","Methotrexate 2.5mg tablets",16419
"1963",2019-10-01,"R1K","326874007","Methotrexate 2.5mg tablets",19480
"1964",2019-10-01,"R1L","326874007","Methotrexate 2.5mg tablets",84
"1965",2019-10-01,"RA2","326874007","Methotrexate 2.5mg tablets",1541
"1966",2019-10-01,"RA3","326874007","Methotrexate 2.5mg tablets",505
"1967",2019-10-01,"RA4","326874007","Methotrexate 2.5mg tablets",1338
"1968",2019-10-01,"RA7","326874007","Methotrexate 2.5mg tablets",6596
"1969",2019-10-01,"RA9","326874007","Methotrexate 2.5mg tablets",2876
"1970",2019-10-01,"RAE","326874007","Methotrexate 2.5mg tablets",7364
"1971",2019-10-01,"RAJ","326874007","Methotrexate 2.5mg tablets",1774
"1972",2019-10-01,"RAL","326874007","Methotrexate 2.5mg tablets",22664
"1973",2019-10-01,"RAN","326874007","Methotrexate 2.5mg tablets",884
"1974",2019-10-01,"RAP","326874007","Methotrexate 2.5mg tablets",2283
"1975",2019-10-01,"RAS","326874007","Methotrexate 2.5mg tablets",2420
"1976",2019-10-01,"RAT","326874007","Methotrexate 2.5mg tablets",40
"1977",2019-10-01,"RAX","326874007","Methotrexate 2.5mg tablets",2807
"1978",2019-10-01,"RBA","326874007","Methotrexate 2.5mg tablets",101
"1979",2019-10-01,"RBD","326874007","Methotrexate 2.5mg tablets",54
"1980",2019-10-01,"RBK","326874007","Methotrexate 2.5mg tablets",541
"1981",2019-10-01,"RBL","326874007","Methotrexate 2.5mg tablets",770
"1982",2019-10-01,"RBN","326874007","Methotrexate 2.5mg tablets",6648
"1983",2019-10-01,"RBQ","326874007","Methotrexate 2.5mg tablets",144
"1984",2019-10-01,"RBS","326874007","Methotrexate 2.5mg tablets",1585
"1985",2019-10-01,"RBT","326874007","Methotrexate 2.5mg tablets",2817
"1986",2019-10-01,"RBV","326874007","Methotrexate 2.5mg tablets",693
"1987",2019-10-01,"RBZ","326874007","Methotrexate 2.5mg tablets",193
"1988",2019-10-01,"RC1","326874007","Methotrexate 2.5mg tablets",95
"1989",2019-10-01,"RC9","326874007","Methotrexate 2.5mg tablets",130
"1990",2019-10-01,"RCB","326874007","Methotrexate 2.5mg tablets",3112
"1991",2019-10-01,"RCD","326874007","Methotrexate 2.5mg tablets",2898
"1992",2019-10-01,"RCF","326874007","Methotrexate 2.5mg tablets",962
"1993",2019-10-01,"RCU","326874007","Methotrexate 2.5mg tablets",2794
"1994",2019-10-01,"RCX","326874007","Methotrexate 2.5mg tablets",254
"1995",2019-10-01,"RD1","326874007","Methotrexate 2.5mg tablets",939
"1996",2019-10-01,"RD3","326874007","Methotrexate 2.5mg tablets",1917
"1997",2019-10-01,"RD8","326874007","Methotrexate 2.5mg tablets",1583
"1998",2019-10-01,"RDD","326874007","Methotrexate 2.5mg tablets",4812
"1999",2019-10-01,"RDE","326874007","Methotrexate 2.5mg tablets",1116
"2000",2019-10-01,"RDU","326874007","Methotrexate 2.5mg tablets",614
"2001",2019-10-01,"RDY","326874007","Methotrexate 2.5mg tablets",18
"2002",2019-10-01,"RDZ","326874007","Methotrexate 2.5mg tablets",596
"2003",2019-10-01,"RE9","326874007","Methotrexate 2.5mg tablets",212
"2004",2019-10-01,"REF","326874007","Methotrexate 2.5mg tablets",563
"2005",2019-10-01,"REM","326874007","Methotrexate 2.5mg tablets",5134
"2006",2019-10-01,"REN","326874007","Methotrexate 2.5mg tablets",96
"2007",2019-10-01,"RET","326874007","Methotrexate 2.5mg tablets",179
"2008",2019-10-01,"RF4","326874007","Methotrexate 2.5mg tablets",2278
"2009",2019-10-01,"RFF","326874007","Methotrexate 2.5mg tablets",6879
"2010",2019-10-01,"RFR","326874007","Methotrexate 2.5mg tablets",2586
"2011",2019-10-01,"RFS","326874007","Methotrexate 2.5mg tablets",4731
"2012",2019-10-01,"RGD","326874007","Methotrexate 2.5mg tablets",24
"2013",2019-10-01,"RGM","326874007","Methotrexate 2.5mg tablets",32
"2014",2019-10-01,"RGN","326874007","Methotrexate 2.5mg tablets",4825
"2015",2019-10-01,"RGP","326874007","Methotrexate 2.5mg tablets",403
"2016",2019-10-01,"RGQ","326874007","Methotrexate 2.5mg tablets",1504
"2017",2019-10-01,"RGR","326874007","Methotrexate 2.5mg tablets",2798
"2018",2019-10-01,"RGT","326874007","Methotrexate 2.5mg tablets",1858
"2019",2019-10-01,"RH5","326874007","Methotrexate 2.5mg tablets",52
"2020",2019-10-01,"RH8","326874007","Methotrexate 2.5mg tablets",1459
"2021",2019-10-01,"RHA","326874007","Methotrexate 2.5mg tablets",100
"2022",2019-10-01,"RHM","326874007","Methotrexate 2.5mg tablets",4664
"2023",2019-10-01,"RHQ","326874007","Methotrexate 2.5mg tablets",19836
"2024",2019-10-01,"RHU","326874007","Methotrexate 2.5mg tablets",3714
"2025",2019-10-01,"RHW","326874007","Methotrexate 2.5mg tablets",1337
"2026",2019-10-01,"RJ1","326874007","Methotrexate 2.5mg tablets",18516
"2027",2019-10-01,"RJ2","326874007","Methotrexate 2.5mg tablets",6060
"2028",2019-10-01,"RJ6","326874007","Methotrexate 2.5mg tablets",7478
"2029",2019-10-01,"RJ7","326874007","Methotrexate 2.5mg tablets",3413
"2030",2019-10-01,"RJC","326874007","Methotrexate 2.5mg tablets",10926
"2031",2019-10-01,"RJE","326874007","Methotrexate 2.5mg tablets",3230
"2032",2019-10-01,"RJF","326874007","Methotrexate 2.5mg tablets",8501
"2033",2019-10-01,"RJL","326874007","Methotrexate 2.5mg tablets",2458
"2034",2019-10-01,"RJN","326874007","Methotrexate 2.5mg tablets",222
"2035",2019-10-01,"RJR","326874007","Methotrexate 2.5mg tablets",518
"2036",2019-10-01,"RJZ","326874007","Methotrexate 2.5mg tablets",16018
"2037",2019-10-01,"RK5","326874007","Methotrexate 2.5mg tablets",1270
"2038",2019-10-01,"RK9","326874007","Methotrexate 2.5mg tablets",1664
"2039",2019-10-01,"RKB","326874007","Methotrexate 2.5mg tablets",7149
"2040",2019-10-01,"RKE","326874007","Methotrexate 2.5mg tablets",2869
"2041",2019-10-01,"RKL","326874007","Methotrexate 2.5mg tablets",28
"2042",2019-10-01,"RL1","326874007","Methotrexate 2.5mg tablets",380
"2043",2019-10-01,"RL4","326874007","Methotrexate 2.5mg tablets",6429
"2044",2019-10-01,"RLN","326874007","Methotrexate 2.5mg tablets",13502
"2045",2019-10-01,"RLQ","326874007","Methotrexate 2.5mg tablets",256
"2046",2019-10-01,"RLT","326874007","Methotrexate 2.5mg tablets",6272
"2047",2019-10-01,"RM1","326874007","Methotrexate 2.5mg tablets",2258
"2048",2019-10-01,"RM2","326874007","Methotrexate 2.5mg tablets",907
"2049",2019-10-01,"RM3","326874007","Methotrexate 2.5mg tablets",9500
"2050",2019-10-01,"RMC","326874007","Methotrexate 2.5mg tablets",4818
"2051",2019-10-01,"RMP","326874007","Methotrexate 2.5mg tablets",1550
"2052",2019-10-01,"RMY","326874007","Methotrexate 2.5mg tablets",32
"2053",2019-10-01,"RN3","326874007","Methotrexate 2.5mg tablets",4534
"2054",2019-10-01,"RN5","326874007","Methotrexate 2.5mg tablets",1499
"2055",2019-10-01,"RN7","326874007","Methotrexate 2.5mg tablets",129
"2056",2019-10-01,"RNA","326874007","Methotrexate 2.5mg tablets",3115
"2057",2019-10-01,"RNL","326874007","Methotrexate 2.5mg tablets",566
"2058",2019-10-01,"RNQ","326874007","Methotrexate 2.5mg tablets",682
"2059",2019-10-01,"RNS","326874007","Methotrexate 2.5mg tablets",950
"2060",2019-10-01,"RNU","326874007","Methotrexate 2.5mg tablets",155
"2061",2019-10-01,"RNZ","326874007","Methotrexate 2.5mg tablets",1214
"2062",2019-10-01,"RP5","326874007","Methotrexate 2.5mg tablets",5170
"2063",2019-10-01,"RP6","326874007","Methotrexate 2.5mg tablets",4372
"2064",2019-10-01,"RPA","326874007","Methotrexate 2.5mg tablets",2771
"2065",2019-10-01,"RPC","326874007","Methotrexate 2.5mg tablets",264
"2066",2019-10-01,"RPG","326874007","Methotrexate 2.5mg tablets",580
"2067",2019-10-01,"RPY","326874007","Methotrexate 2.5mg tablets",2971
"2068",2019-10-01,"RQ3","326874007","Methotrexate 2.5mg tablets",821
"2069",2019-10-01,"RQ6","326874007","Methotrexate 2.5mg tablets",8567
"2070",2019-10-01,"RQ8","326874007","Methotrexate 2.5mg tablets",2471
"2071",2019-10-01,"RQM","326874007","Methotrexate 2.5mg tablets",8024
"2072",2019-10-01,"RQW","326874007","Methotrexate 2.5mg tablets",57
"2073",2019-10-01,"RQX","326874007","Methotrexate 2.5mg tablets",709
"2074",2019-10-01,"RR1","326874007","Methotrexate 2.5mg tablets",9343
"2075",2019-10-01,"RR7","326874007","Methotrexate 2.5mg tablets",3167
"2076",2019-10-01,"RR8","326874007","Methotrexate 2.5mg tablets",14736
"2077",2019-10-01,"RRE","326874007","Methotrexate 2.5mg tablets",4967
"2078",2019-10-01,"RRF","326874007","Methotrexate 2.5mg tablets",6090
"2079",2019-10-01,"RRK","326874007","Methotrexate 2.5mg tablets",21702
"2080",2019-10-01,"RRP","326874007","Methotrexate 2.5mg tablets",48
"2081",2019-10-01,"RT2","326874007","Methotrexate 2.5mg tablets",112
"2082",2019-10-01,"RT3","326874007","Methotrexate 2.5mg tablets",1230
"2083",2019-10-01,"RT5","326874007","Methotrexate 2.5mg tablets",117
"2084",2019-10-01,"RTD","326874007","Methotrexate 2.5mg tablets",45765
"2085",2019-10-01,"RTE","326874007","Methotrexate 2.5mg tablets",815
"2086",2019-10-01,"RTF","326874007","Methotrexate 2.5mg tablets",7262
"2087",2019-10-01,"RTG","326874007","Methotrexate 2.5mg tablets",16300
"2088",2019-10-01,"RTH","326874007","Methotrexate 2.5mg tablets",1004
"2089",2019-10-01,"RTK","326874007","Methotrexate 2.5mg tablets",62
"2090",2019-10-01,"RTP","326874007","Methotrexate 2.5mg tablets",3373
"2091",2019-10-01,"RTR","326874007","Methotrexate 2.5mg tablets",5210
"2092",2019-10-01,"RTX","326874007","Methotrexate 2.5mg tablets",2729
"2093",2019-10-01,"RV3","326874007","Methotrexate 2.5mg tablets",145
"2094",2019-10-01,"RV5","326874007","Methotrexate 2.5mg tablets",17
"2095",2019-10-01,"RV9","326874007","Methotrexate 2.5mg tablets",57
"2096",2019-10-01,"RVJ","326874007","Methotrexate 2.5mg tablets",360
"2097",2019-10-01,"RVN","326874007","Methotrexate 2.5mg tablets",157
"2098",2019-10-01,"RVR","326874007","Methotrexate 2.5mg tablets",3658
"2099",2019-10-01,"RVV","326874007","Methotrexate 2.5mg tablets",147
"2100",2019-10-01,"RVW","326874007","Methotrexate 2.5mg tablets",3261
"2101",2019-10-01,"RVY","326874007","Methotrexate 2.5mg tablets",2218
"2102",2019-10-01,"RW1","326874007","Methotrexate 2.5mg tablets",84
"2103",2019-10-01,"RW3","326874007","Methotrexate 2.5mg tablets",4894
"2104",2019-10-01,"RW5","326874007","Methotrexate 2.5mg tablets",6
"2105",2019-10-01,"RW6","326874007","Methotrexate 2.5mg tablets",5559
"2106",2019-10-01,"RWA","326874007","Methotrexate 2.5mg tablets",746
"2107",2019-10-01,"RWD","326874007","Methotrexate 2.5mg tablets",7841
"2108",2019-10-01,"RWE","326874007","Methotrexate 2.5mg tablets",11275
"2109",2019-10-01,"RWF","326874007","Methotrexate 2.5mg tablets",492
"2110",2019-10-01,"RWG","326874007","Methotrexate 2.5mg tablets",2762
"2111",2019-10-01,"RWH","326874007","Methotrexate 2.5mg tablets",2364
"2112",2019-10-01,"RWJ","326874007","Methotrexate 2.5mg tablets",1769
"2113",2019-10-01,"RWK","326874007","Methotrexate 2.5mg tablets",24
"2114",2019-10-01,"RWP","326874007","Methotrexate 2.5mg tablets",501
"2115",2019-10-01,"RWR","326874007","Methotrexate 2.5mg tablets",10
"2116",2019-10-01,"RWW","326874007","Methotrexate 2.5mg tablets",2080
"2117",2019-10-01,"RWX","326874007","Methotrexate 2.5mg tablets",80
"2118",2019-10-01,"RWY","326874007","Methotrexate 2.5mg tablets",10442
"2119",2019-10-01,"RX1","326874007","Methotrexate 2.5mg tablets",4127
"2120",2019-10-01,"RX3","326874007","Methotrexate 2.5mg tablets",4
"2121",2019-10-01,"RXC","326874007","Methotrexate 2.5mg tablets",39
"2122",2019-10-01,"RXF","326874007","Methotrexate 2.5mg tablets",7508
"2123",2019-10-01,"RXG","326874007","Methotrexate 2.5mg tablets",12
"2124",2019-10-01,"RXH","326874007","Methotrexate 2.5mg tablets",3773
"2125",2019-10-01,"RXK","326874007","Methotrexate 2.5mg tablets",84
"2126",2019-10-01,"RXL","326874007","Methotrexate 2.5mg tablets",933
"2127",2019-10-01,"RXM","326874007","Methotrexate 2.5mg tablets",8
"2128",2019-10-01,"RXN","326874007","Methotrexate 2.5mg tablets",4096
"2129",2019-10-01,"RXP","326874007","Methotrexate 2.5mg tablets",16
"2130",2019-10-01,"RXQ","326874007","Methotrexate 2.5mg tablets",1938
"2131",2019-10-01,"RXR","326874007","Methotrexate 2.5mg tablets",4534
"2132",2019-10-01,"RXV","326874007","Methotrexate 2.5mg tablets",65
"2133",2019-10-01,"RXW","326874007","Methotrexate 2.5mg tablets",322
"2134",2019-10-01,"RXX","326874007","Methotrexate 2.5mg tablets",36
"2135",2019-10-01,"RXY","326874007","Methotrexate 2.5mg tablets",64
"2136",2019-10-01,"RY8","326874007","Methotrexate 2.5mg tablets",24
"2137",2019-10-01,"RYJ","326874007","Methotrexate 2.5mg tablets",22082
"2138",2019-10-01,"RYK","326874007","Methotrexate 2.5mg tablets",84
"2139",2019-10-01,"RYR","326874007","Methotrexate 2.5mg tablets",469
"2140",2019-10-01,"RYW","326874007","Methotrexate 2.5mg tablets",54
"2141",2019-10-01,"RYY","326874007","Methotrexate 2.5mg tablets",72
"2142",2019-10-01,"TAD","326874007","Methotrexate 2.5mg tablets",27
"2143",2019-10-01,"TAH","326874007","Methotrexate 2.5mg tablets",24
"2144",2019-10-01,"TAJ","326874007","Methotrexate 2.5mg tablets",16
"2145",2019-10-01,"R1K","326875008","Methotrexate 10mg tablets",12
"2146",2019-10-01,"RA7","326875008","Methotrexate 10mg tablets",70
"2147",2019-10-01,"RBA","326875008","Methotrexate 10mg tablets",36
"2148",2019-10-01,"RC9","326875008","Methotrexate 10mg tablets",40
"2149",2019-10-01,"RCU","326875008","Methotrexate 10mg tablets",288
"2150",2019-10-01,"RD8","326875008","Methotrexate 10mg tablets",24
"2151",2019-10-01,"RDE","326875008","Methotrexate 10mg tablets",8
"2152",2019-10-01,"RDU","326875008","Methotrexate 10mg tablets",28
"2153",2019-10-01,"REF","326875008","Methotrexate 10mg tablets",8
"2154",2019-10-01,"RGN","326875008","Methotrexate 10mg tablets",200
"2155",2019-10-01,"RGR","326875008","Methotrexate 10mg tablets",8
"2156",2019-10-01,"RGT","326875008","Methotrexate 10mg tablets",76
"2157",2019-10-01,"RH8","326875008","Methotrexate 10mg tablets",68
"2158",2019-10-01,"RHW","326875008","Methotrexate 10mg tablets",40
"2159",2019-10-01,"RK9","326875008","Methotrexate 10mg tablets",67
"2160",2019-10-01,"RM1","326875008","Methotrexate 10mg tablets",59
"2161",2019-10-01,"RN5","326875008","Methotrexate 10mg tablets",60
"2162",2019-10-01,"RNS","326875008","Methotrexate 10mg tablets",41
"2163",2019-10-01,"RQW","326875008","Methotrexate 10mg tablets",8
"2164",2019-10-01,"RR8","326875008","Methotrexate 10mg tablets",368
"2165",2019-10-01,"RTE","326875008","Methotrexate 10mg tablets",9
"2166",2019-10-01,"RTH","326875008","Methotrexate 10mg tablets",53
"2167",2019-10-01,"RW3","326875008","Methotrexate 10mg tablets",53
"2168",2019-10-01,"RWE","326875008","Methotrexate 10mg tablets",271
"2169",2019-10-01,"RX1","326875008","Methotrexate 10mg tablets",212
"2170",2019-10-01,"RXC","326875008","Methotrexate 10mg tablets",12
"2171",2019-10-01,"RXR","326875008","Methotrexate 10mg tablets",24
"2172",2019-10-01,"RYR","326875008","Methotrexate 10mg tablets",8
"2173",2019-11-01,"R1A","326874007","Methotrexate 2.5mg tablets",29
"2174",2019-11-01,"R1C","326874007","Methotrexate 2.5mg tablets",1086
"2175",2019-11-01,"R1D","326874007","Methotrexate 2.5mg tablets",40
"2176",2019-11-01,"R1F","326874007","Methotrexate 2.5mg tablets",248
"2177",2019-11-01,"R1H","326874007","Methotrexate 2.5mg tablets",15198
"2178",2019-11-01,"R1K","326874007","Methotrexate 2.5mg tablets",18441
"2179",2019-11-01,"R1L","326874007","Methotrexate 2.5mg tablets",70
"2180",2019-11-01,"RA2","326874007","Methotrexate 2.5mg tablets",1262
"2181",2019-11-01,"RA3","326874007","Methotrexate 2.5mg tablets",734
"2182",2019-11-01,"RA4","326874007","Methotrexate 2.5mg tablets",1006
"2183",2019-11-01,"RA7","326874007","Methotrexate 2.5mg tablets",6130
"2184",2019-11-01,"RA9","326874007","Methotrexate 2.5mg tablets",3546
"2185",2019-11-01,"RAE","326874007","Methotrexate 2.5mg tablets",7541
"2186",2019-11-01,"RAJ","326874007","Methotrexate 2.5mg tablets",1189
"2187",2019-11-01,"RAL","326874007","Methotrexate 2.5mg tablets",23261
"2188",2019-11-01,"RAN","326874007","Methotrexate 2.5mg tablets",534
"2189",2019-11-01,"RAP","326874007","Methotrexate 2.5mg tablets",1500
"2190",2019-11-01,"RAS","326874007","Methotrexate 2.5mg tablets",2350
"2191",2019-11-01,"RAT","326874007","Methotrexate 2.5mg tablets",122
"2192",2019-11-01,"RAX","326874007","Methotrexate 2.5mg tablets",3716
"2193",2019-11-01,"RBA","326874007","Methotrexate 2.5mg tablets",40
"2194",2019-11-01,"RBD","326874007","Methotrexate 2.5mg tablets",110
"2195",2019-11-01,"RBK","326874007","Methotrexate 2.5mg tablets",780
"2196",2019-11-01,"RBL","326874007","Methotrexate 2.5mg tablets",524
"2197",2019-11-01,"RBN","326874007","Methotrexate 2.5mg tablets",7133
"2198",2019-11-01,"RBQ","326874007","Methotrexate 2.5mg tablets",360
"2199",2019-11-01,"RBS","326874007","Methotrexate 2.5mg tablets",1861
"2200",2019-11-01,"RBT","326874007","Methotrexate 2.5mg tablets",1998
"2201",2019-11-01,"RBV","326874007","Methotrexate 2.5mg tablets",747
"2202",2019-11-01,"RBZ","326874007","Methotrexate 2.5mg tablets",132
"2203",2019-11-01,"RC1","326874007","Methotrexate 2.5mg tablets",84
"2204",2019-11-01,"RC9","326874007","Methotrexate 2.5mg tablets",124
"2205",2019-11-01,"RCB","326874007","Methotrexate 2.5mg tablets",2020
"2206",2019-11-01,"RCD","326874007","Methotrexate 2.5mg tablets",2544
"2207",2019-11-01,"RCF","326874007","Methotrexate 2.5mg tablets",1050
"2208",2019-11-01,"RCU","326874007","Methotrexate 2.5mg tablets",2427
"2209",2019-11-01,"RCX","326874007","Methotrexate 2.5mg tablets",283
"2210",2019-11-01,"RD1","326874007","Methotrexate 2.5mg tablets",778
"2211",2019-11-01,"RD3","326874007","Methotrexate 2.5mg tablets",2305
"2212",2019-11-01,"RD8","326874007","Methotrexate 2.5mg tablets",1491
"2213",2019-11-01,"RDD","326874007","Methotrexate 2.5mg tablets",3485
"2214",2019-11-01,"RDE","326874007","Methotrexate 2.5mg tablets",1056
"2215",2019-11-01,"RDR","326874007","Methotrexate 2.5mg tablets",24
"2216",2019-11-01,"RDU","326874007","Methotrexate 2.5mg tablets",460
"2217",2019-11-01,"RDY","326874007","Methotrexate 2.5mg tablets",40
"2218",2019-11-01,"RDZ","326874007","Methotrexate 2.5mg tablets",719
"2219",2019-11-01,"RE9","326874007","Methotrexate 2.5mg tablets",88
"2220",2019-11-01,"REF","326874007","Methotrexate 2.5mg tablets",489
"2221",2019-11-01,"REM","326874007","Methotrexate 2.5mg tablets",5251
"2222",2019-11-01,"REN","326874007","Methotrexate 2.5mg tablets",32
"2223",2019-11-01,"RET","326874007","Methotrexate 2.5mg tablets",66
"2224",2019-11-01,"RF4","326874007","Methotrexate 2.5mg tablets",2407
"2225",2019-11-01,"RFF","326874007","Methotrexate 2.5mg tablets",6472
"2226",2019-11-01,"RFR","326874007","Methotrexate 2.5mg tablets",3089
"2227",2019-11-01,"RFS","326874007","Methotrexate 2.5mg tablets",4280
"2228",2019-11-01,"RGD","326874007","Methotrexate 2.5mg tablets",46
"2229",2019-11-01,"RGM","326874007","Methotrexate 2.5mg tablets",76
"2230",2019-11-01,"RGN","326874007","Methotrexate 2.5mg tablets",4718
"2231",2019-11-01,"RGP","326874007","Methotrexate 2.5mg tablets",390
"2232",2019-11-01,"RGQ","326874007","Methotrexate 2.5mg tablets",1619
"2233",2019-11-01,"RGR","326874007","Methotrexate 2.5mg tablets",1927
"2234",2019-11-01,"RGT","326874007","Methotrexate 2.5mg tablets",1228
"2235",2019-11-01,"RH5","326874007","Methotrexate 2.5mg tablets",18
"2236",2019-11-01,"RH8","326874007","Methotrexate 2.5mg tablets",1167
"2237",2019-11-01,"RHA","326874007","Methotrexate 2.5mg tablets",40
"2238",2019-11-01,"RHM","326874007","Methotrexate 2.5mg tablets",3031
"2239",2019-11-01,"RHQ","326874007","Methotrexate 2.5mg tablets",18654
"2240",2019-11-01,"RHU","326874007","Methotrexate 2.5mg tablets",3441
"2241",2019-11-01,"RHW","326874007","Methotrexate 2.5mg tablets",1370
"2242",2019-11-01,"RJ1","326874007","Methotrexate 2.5mg tablets",16858
"2243",2019-11-01,"RJ2","326874007","Methotrexate 2.5mg tablets",5684
"2244",2019-11-01,"RJ6","326874007","Methotrexate 2.5mg tablets",7189
"2245",2019-11-01,"RJ7","326874007","Methotrexate 2.5mg tablets",2955
"2246",2019-11-01,"RJC","326874007","Methotrexate 2.5mg tablets",11910
"2247",2019-11-01,"RJE","326874007","Methotrexate 2.5mg tablets",3551
"2248",2019-11-01,"RJF","326874007","Methotrexate 2.5mg tablets",7871
"2249",2019-11-01,"RJL","326874007","Methotrexate 2.5mg tablets",2333
"2250",2019-11-01,"RJN","326874007","Methotrexate 2.5mg tablets",197
"2251",2019-11-01,"RJR","326874007","Methotrexate 2.5mg tablets",333
"2252",2019-11-01,"RJZ","326874007","Methotrexate 2.5mg tablets",16008
"2253",2019-11-01,"RK5","326874007","Methotrexate 2.5mg tablets",598
"2254",2019-11-01,"RK9","326874007","Methotrexate 2.5mg tablets",1961
"2255",2019-11-01,"RKB","326874007","Methotrexate 2.5mg tablets",5445
